filename,width,height,class,xmin,ymin,xmax,ymax
20240124_103935_jpg.rf.06abee4cdfbd69ef3497f7dd5d945c21.jpg,640,640,title,126,119,499,140
20240124_103935_jpg.rf.06abee4cdfbd69ef3497f7dd5d945c21.jpg,640,640,title,125,150,386,171
20240124_103935_jpg.rf.06abee4cdfbd69ef3497f7dd5d945c21.jpg,640,640,author,297,432,457,457
20240124_103935_jpg.rf.06abee4cdfbd69ef3497f7dd5d945c21.jpg,640,640,text,297,470,603,502
20240124_103935_jpg.rf.06abee4cdfbd69ef3497f7dd5d945c21.jpg,640,640,publisher,114,546,228,577
019511504X_jpg.rf.07015905e8a0a2e6f584c0f208310e17.jpg,640,640,title,74,68,587,288
019511504X_jpg.rf.07015905e8a0a2e6f584c0f208310e17.jpg,640,640,author,121,513,532,570
019511504X_jpg.rf.07015905e8a0a2e6f584c0f208310e17.jpg,640,640,text,65,491,588,517
019511504X_jpg.rf.07015905e8a0a2e6f584c0f208310e17.jpg,640,640,text,233,604,390,637
0060280751_jpg.rf.0664b9165f987371159209970857e0af.jpg,640,640,title,74,15,553,84
0060280751_jpg.rf.0664b9165f987371159209970857e0af.jpg,640,640,title,41,85,599,136
0060280751_jpg.rf.0664b9165f987371159209970857e0af.jpg,640,640,author,42,602,594,628
20240124_104140_jpg.rf.06690d1335d508b63afbab4005c99a52.jpg,640,640,title,67,392,570,435
20240124_104140_jpg.rf.06690d1335d508b63afbab4005c99a52.jpg,640,640,title,477,433,569,453
20240124_104140_jpg.rf.06690d1335d508b63afbab4005c99a52.jpg,640,640,author,158,466,378,490
20240124_104140_jpg.rf.06690d1335d508b63afbab4005c99a52.jpg,640,640,author,394,465,572,487
20240124_104140_jpg.rf.06690d1335d508b63afbab4005c99a52.jpg,640,640,publisher,63,554,148,573
023112869X_jpg.rf.07c724e4bf81d8c5d6783f97c6aa2ba3.jpg,640,640,title,425,97,601,154
023112869X_jpg.rf.07c724e4bf81d8c5d6783f97c6aa2ba3.jpg,640,640,author,357,198,609,259
023112869X_jpg.rf.07c724e4bf81d8c5d6783f97c6aa2ba3.jpg,640,640,author,364,510,602,599
0007491360_jpg.rf.07ddbf226b09c95086d80f32ef125583.jpg,640,640,text,85,14,544,34
0007491360_jpg.rf.07ddbf226b09c95086d80f32ef125583.jpg,640,640,text,171,35,458,53
0007491360_jpg.rf.07ddbf226b09c95086d80f32ef125583.jpg,640,640,title,50,79,260,126
0007491360_jpg.rf.07ddbf226b09c95086d80f32ef125583.jpg,640,640,title,270,60,596,140
0007491360_jpg.rf.07ddbf226b09c95086d80f32ef125583.jpg,640,640,title,94,146,542,192
0007491360_jpg.rf.07ddbf226b09c95086d80f32ef125583.jpg,640,640,title,39,197,597,307
0007491360_jpg.rf.07ddbf226b09c95086d80f32ef125583.jpg,640,640,author,48,575,600,620
0007557248_jpg.rf.07367667027e918d5d6e8e7b0b6432e4.jpg,640,640,title,2,0,640,143
0007557248_jpg.rf.07367667027e918d5d6e8e7b0b6432e4.jpg,640,640,text,4,143,640,190
019954669X_jpg.rf.083cc2580bc8ea566e495b64b35e4bc9.jpg,640,640,title,45,50,581,81
019954669X_jpg.rf.083cc2580bc8ea566e495b64b35e4bc9.jpg,640,640,title,134,86,493,121
019954669X_jpg.rf.083cc2580bc8ea566e495b64b35e4bc9.jpg,640,640,title,39,137,587,157
019954669X_jpg.rf.083cc2580bc8ea566e495b64b35e4bc9.jpg,640,640,author,38,179,584,201
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,text,200,42,601,66
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,publisher,57,37,147,68
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,title,28,152,68,171
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,title,78,131,508,180
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,title,514,154,573,173
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,title,23,195,592,332
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,title,219,350,382,399
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,title,407,355,470,374
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,title,409,381,490,400
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,text,236,414,590,427
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,text,236,435,578,450
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,text,236,452,349,467
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,text,236,471,576,488
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,text,247,509,490,553
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,text,505,523,566,546
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,text,272,565,462,596
0071624058_jpg.rf.08c35b4a5c038788e1651062ec91757c.jpg,640,640,text,272,600,602,625
013189174X_jpg.rf.08e2c78c89fba99f5869b16ba851b121.jpg,640,640,title,169,116,464,166
013189174X_jpg.rf.08e2c78c89fba99f5869b16ba851b121.jpg,640,640,title,194,168,437,217
013189174X_jpg.rf.08e2c78c89fba99f5869b16ba851b121.jpg,640,640,title,173,224,454,267
013189174X_jpg.rf.08e2c78c89fba99f5869b16ba851b121.jpg,640,640,title,72,273,557,324
013189174X_jpg.rf.08e2c78c89fba99f5869b16ba851b121.jpg,640,640,title,88,341,541,373
013189174X_jpg.rf.08e2c78c89fba99f5869b16ba851b121.jpg,640,640,author,81,484,547,524
013189174X_jpg.rf.08e2c78c89fba99f5869b16ba851b121.jpg,640,640,text,67,566,566,587
0060559713_jpg.rf.08c897d8afc98333408246a13a7ce98c.jpg,640,640,title,259,16,378,45
0060559713_jpg.rf.08c897d8afc98333408246a13a7ce98c.jpg,640,640,title,180,65,452,93
0060559713_jpg.rf.08c897d8afc98333408246a13a7ce98c.jpg,640,640,title,218,113,420,143
0060559713_jpg.rf.08c897d8afc98333408246a13a7ce98c.jpg,640,640,title,187,162,451,191
0060559713_jpg.rf.08c897d8afc98333408246a13a7ce98c.jpg,640,640,title,233,208,406,239
0060559713_jpg.rf.08c897d8afc98333408246a13a7ce98c.jpg,640,640,title,266,275,363,307
0060559713_jpg.rf.08c897d8afc98333408246a13a7ce98c.jpg,640,640,title,113,312,523,328
0060559713_jpg.rf.08c897d8afc98333408246a13a7ce98c.jpg,640,640,author,31,553,607,588
007176674X_jpg.rf.08fd6add949a903bcf4bc2c7f908921d.jpg,640,640,text,18,3,613,46
007176674X_jpg.rf.08fd6add949a903bcf4bc2c7f908921d.jpg,640,640,title,87,46,561,375
007176674X_jpg.rf.08fd6add949a903bcf4bc2c7f908921d.jpg,640,640,text,73,460,561,543
007176674X_jpg.rf.08fd6add949a903bcf4bc2c7f908921d.jpg,640,640,author,96,581,547,616
007176674X_jpg.rf.08fd6add949a903bcf4bc2c7f908921d.jpg,640,640,text,253,614,390,632
020517289X_jpg.rf.097c3ea8c6b4f586ddddae0ff2916bc1.jpg,640,640,title,28,205,618,234
020517289X_jpg.rf.097c3ea8c6b4f586ddddae0ff2916bc1.jpg,640,640,title,245,241,397,253
020517289X_jpg.rf.097c3ea8c6b4f586ddddae0ff2916bc1.jpg,640,640,author,23,565,619,584
0060859806_jpg.rf.091025d4f818b60d5cb4696f3d5b77b6.jpg,640,640,text,45,14,591,37
0060859806_jpg.rf.091025d4f818b60d5cb4696f3d5b77b6.jpg,640,640,text,34,42,604,59
0060859806_jpg.rf.091025d4f818b60d5cb4696f3d5b77b6.jpg,640,640,text,244,62,401,76
0060859806_jpg.rf.091025d4f818b60d5cb4696f3d5b77b6.jpg,640,640,title,256,486,387,504
0060859806_jpg.rf.091025d4f818b60d5cb4696f3d5b77b6.jpg,640,640,author,208,528,439,565
0060859806_jpg.rf.091025d4f818b60d5cb4696f3d5b77b6.jpg,640,640,author,57,569,580,625
0060859806_jpg.rf.091025d4f818b60d5cb4696f3d5b77b6.jpg,640,640,title,204,90,425,228
0060859806_jpg.rf.091025d4f818b60d5cb4696f3d5b77b6.jpg,640,640,title,33,241,610,430
054427427X_jpg.rf.093de034191582034713c76727855b9f.jpg,640,640,title,57,34,236,52
054427427X_jpg.rf.093de034191582034713c76727855b9f.jpg,640,640,title,57,68,234,82
054427427X_jpg.rf.093de034191582034713c76727855b9f.jpg,640,640,title,61,94,603,150
054427427X_jpg.rf.093de034191582034713c76727855b9f.jpg,640,640,title,60,164,601,183
054427427X_jpg.rf.093de034191582034713c76727855b9f.jpg,640,640,text,72,518,161,536
054427427X_jpg.rf.093de034191582034713c76727855b9f.jpg,640,640,text,77,546,195,562
054427427X_jpg.rf.093de034191582034713c76727855b9f.jpg,640,640,text,74,567,260,585
054427427X_jpg.rf.093de034191582034713c76727855b9f.jpg,640,640,text,74,591,200,609
054427427X_jpg.rf.093de034191582034713c76727855b9f.jpg,640,640,publisher,514,584,605,610
032331337X_jpg.rf.0a330800b444c88606688abedd21ee70.jpg,640,640,text,360,28,607,52
032331337X_jpg.rf.0a330800b444c88606688abedd21ee70.jpg,640,640,text,148,28,323,47
032331337X_jpg.rf.0a330800b444c88606688abedd21ee70.jpg,640,640,title,438,97,557,114
032331337X_jpg.rf.0a330800b444c88606688abedd21ee70.jpg,640,640,title,76,186,555,222
032331337X_jpg.rf.0a330800b444c88606688abedd21ee70.jpg,640,640,title,75,219,559,328
032331337X_jpg.rf.0a330800b444c88606688abedd21ee70.jpg,640,640,title,78,336,556,352
032331337X_jpg.rf.0a330800b444c88606688abedd21ee70.jpg,640,640,author,112,360,522,377
032331337X_jpg.rf.0a330800b444c88606688abedd21ee70.jpg,640,640,publisher,27,607,96,618
032331337X_jpg.rf.0a330800b444c88606688abedd21ee70.jpg,640,640,text,134,600,495,610
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,title,60,14,579,60
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,title,25,78,619,128
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,title,27,151,509,224
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,title,534,176,617,199
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,title,21,245,623,305
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,text,23,319,194,334
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,text,28,335,190,351
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,text,47,352,171,364
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,text,272,318,367,332
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,text,249,335,392,349
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,text,278,351,365,364
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,text,483,318,579,334
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,text,443,334,617,351
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,text,467,353,597,365
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,author,121,384,521,401
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,text,184,406,459,417
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,text,492,550,598,566
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,text,516,569,575,585
0071469028_jpg.rf.0af986dcef9337f4031919e486e4ab9f.jpg,640,640,text,495,589,599,607
007142797X_jpg.rf.0ad3b8e046f37f788b9bb44cf1cc6211.jpg,640,640,title,32,22,610,50
007142797X_jpg.rf.0ad3b8e046f37f788b9bb44cf1cc6211.jpg,640,640,author,236,522,469,554
007142797X_jpg.rf.0ad3b8e046f37f788b9bb44cf1cc6211.jpg,640,640,text,115,59,525,82
007142797X_jpg.rf.0ad3b8e046f37f788b9bb44cf1cc6211.jpg,640,640,text,240,85,401,106
007142797X_jpg.rf.0ad3b8e046f37f788b9bb44cf1cc6211.jpg,640,640,text,23,121,149,137
007142797X_jpg.rf.0ad3b8e046f37f788b9bb44cf1cc6211.jpg,640,640,text,24,176,103,190
007142797X_jpg.rf.0ad3b8e046f37f788b9bb44cf1cc6211.jpg,640,640,text,22,134,154,148
007142797X_jpg.rf.0ad3b8e046f37f788b9bb44cf1cc6211.jpg,640,640,text,25,149,115,161
007142797X_jpg.rf.0ad3b8e046f37f788b9bb44cf1cc6211.jpg,640,640,text,24,161,169,175
007142797X_jpg.rf.0ad3b8e046f37f788b9bb44cf1cc6211.jpg,640,640,text,29,575,342,588
007142797X_jpg.rf.0ad3b8e046f37f788b9bb44cf1cc6211.jpg,640,640,text,35,588,361,604
007142797X_jpg.rf.0ad3b8e046f37f788b9bb44cf1cc6211.jpg,640,640,text,39,601,216,616
007142797X_jpg.rf.0ad3b8e046f37f788b9bb44cf1cc6211.jpg,640,640,text,221,615,308,628
0023612150_jpg.rf.0a8a703f18a7ea36746a79828db0a451.jpg,640,640,title,80,56,573,254
0023612150_jpg.rf.0a8a703f18a7ea36746a79828db0a451.jpg,640,640,author,178,470,462,512
0023612150_jpg.rf.0a8a703f18a7ea36746a79828db0a451.jpg,640,640,text,207,606,617,640
032305904X_jpg.rf.0acaa7e03d21514aeb3fc446fec93c3a.jpg,640,640,title,475,102,580,133
032305904X_jpg.rf.0acaa7e03d21514aeb3fc446fec93c3a.jpg,640,640,title,368,154,585,188
032305904X_jpg.rf.0acaa7e03d21514aeb3fc446fec93c3a.jpg,640,640,title,278,196,582,234
032305904X_jpg.rf.0acaa7e03d21514aeb3fc446fec93c3a.jpg,640,640,title,508,244,581,260
032305904X_jpg.rf.0acaa7e03d21514aeb3fc446fec93c3a.jpg,640,640,title,121,259,585,318
032305904X_jpg.rf.0acaa7e03d21514aeb3fc446fec93c3a.jpg,640,640,title,315,318,585,376
032305904X_jpg.rf.0acaa7e03d21514aeb3fc446fec93c3a.jpg,640,640,title,176,385,587,422
032305904X_jpg.rf.0acaa7e03d21514aeb3fc446fec93c3a.jpg,640,640,author,401,573,583,589
032305904X_jpg.rf.0acaa7e03d21514aeb3fc446fec93c3a.jpg,640,640,publisher,24,602,78,614
032305904X_jpg.rf.0acaa7e03d21514aeb3fc446fec93c3a.jpg,640,640,publisher,28,614,73,620
032305904X_jpg.rf.0acaa7e03d21514aeb3fc446fec93c3a.jpg,640,640,text,197,611,583,621
014028852X_jpg.rf.0b01c646d6e8ab976894aff671e8852f.jpg,640,640,text,11,63,617,80
014028852X_jpg.rf.0b01c646d6e8ab976894aff671e8852f.jpg,640,640,text,132,87,507,102
014028852X_jpg.rf.0b01c646d6e8ab976894aff671e8852f.jpg,640,640,title,139,142,498,248
014028852X_jpg.rf.0b01c646d6e8ab976894aff671e8852f.jpg,640,640,title,17,258,627,363
014028852X_jpg.rf.0b01c646d6e8ab976894aff671e8852f.jpg,640,640,title,165,417,512,437
014028852X_jpg.rf.0b01c646d6e8ab976894aff671e8852f.jpg,640,640,title,120,456,560,474
014028852X_jpg.rf.0b01c646d6e8ab976894aff671e8852f.jpg,640,640,author,23,551,626,570
014028852X_jpg.rf.0b01c646d6e8ab976894aff671e8852f.jpg,640,640,text,87,575,557,591
014028852X_jpg.rf.0b01c646d6e8ab976894aff671e8852f.jpg,640,640,text,23,614,627,632
014028852X_jpg.rf.0b01c646d6e8ab976894aff671e8852f.jpg,640,640,text,17,15,621,32
006170783X_jpg.rf.0be2395e2dbd97bb8decf67a487b0be7.jpg,640,640,text,49,8,603,23
006170783X_jpg.rf.0be2395e2dbd97bb8decf67a487b0be7.jpg,640,640,text,83,24,572,36
006170783X_jpg.rf.0be2395e2dbd97bb8decf67a487b0be7.jpg,640,640,text,130,35,523,49
006170783X_jpg.rf.0be2395e2dbd97bb8decf67a487b0be7.jpg,640,640,text,116,70,539,83
006170783X_jpg.rf.0be2395e2dbd97bb8decf67a487b0be7.jpg,640,640,title,35,106,617,160
006170783X_jpg.rf.0be2395e2dbd97bb8decf67a487b0be7.jpg,640,640,text,142,170,514,189
006170783X_jpg.rf.0be2395e2dbd97bb8decf67a487b0be7.jpg,640,640,text,49,199,604,219
006170783X_jpg.rf.0be2395e2dbd97bb8decf67a487b0be7.jpg,640,640,text,66,55,588,67
006170783X_jpg.rf.0be2395e2dbd97bb8decf67a487b0be7.jpg,640,640,author,311,555,626,576
006170783X_jpg.rf.0be2395e2dbd97bb8decf67a487b0be7.jpg,640,640,author,405,585,579,599
006170783X_jpg.rf.0be2395e2dbd97bb8decf67a487b0be7.jpg,640,640,text,359,585,397,599
20240122_144754_jpg.rf.0b487257b66f69fbbbe64e4bdb9839b3.jpg,640,640,text,225,34,596,107
20240122_144754_jpg.rf.0b487257b66f69fbbbe64e4bdb9839b3.jpg,640,640,text,135,91,176,112
20240122_144754_jpg.rf.0b487257b66f69fbbbe64e4bdb9839b3.jpg,640,640,title,96,161,586,280
20240122_144754_jpg.rf.0b487257b66f69fbbbe64e4bdb9839b3.jpg,640,640,author,357,311,570,335
20240122_144754_jpg.rf.0b487257b66f69fbbbe64e4bdb9839b3.jpg,640,640,publisher,239,551,487,586
20240122_144754_jpg.rf.0b487257b66f69fbbbe64e4bdb9839b3.jpg,640,640,text,49,535,111,550
20240122_144754_jpg.rf.0b487257b66f69fbbbe64e4bdb9839b3.jpg,640,640,text,47,551,80,595
039397751X_jpg.rf.0b80a3b16f3637c9bed962c8da2a284d.jpg,640,640,text,118,510,526,536
039397751X_jpg.rf.0b80a3b16f3637c9bed962c8da2a284d.jpg,640,640,text,87,578,563,597
039397751X_jpg.rf.0b80a3b16f3637c9bed962c8da2a284d.jpg,640,640,title,97,37,552,153
039397751X_jpg.rf.0b80a3b16f3637c9bed962c8da2a284d.jpg,640,640,author,148,161,494,205
20240124_094240_jpg.rf.0cb13de91822640c6c643a01a0055964.jpg,640,640,title,65,232,277,283
20240124_094240_jpg.rf.0cb13de91822640c6c643a01a0055964.jpg,640,640,title,302,233,598,287
20240124_094240_jpg.rf.0cb13de91822640c6c643a01a0055964.jpg,640,640,title,66,286,172,333
20240124_094240_jpg.rf.0cb13de91822640c6c643a01a0055964.jpg,640,640,title,199,286,596,338
20240124_094240_jpg.rf.0cb13de91822640c6c643a01a0055964.jpg,640,640,title,157,422,522,442
20240124_094240_jpg.rf.0cb13de91822640c6c643a01a0055964.jpg,640,640,title,160,442,522,462
20240124_094240_jpg.rf.0cb13de91822640c6c643a01a0055964.jpg,640,640,title,159,466,525,484
20240124_094240_jpg.rf.0cb13de91822640c6c643a01a0055964.jpg,640,640,publisher,503,585,603,608
20240124_094240_jpg.rf.0cb13de91822640c6c643a01a0055964.jpg,640,640,author,84,594,376,612
006213079X_jpg.rf.0ce381eec2edfb033b6ff5f50146d3f4.jpg,640,640,title,108,111,531,155
006213079X_jpg.rf.0ce381eec2edfb033b6ff5f50146d3f4.jpg,640,640,title,113,162,529,291
006213079X_jpg.rf.0ce381eec2edfb033b6ff5f50146d3f4.jpg,640,640,text,107,307,530,324
006213079X_jpg.rf.0ce381eec2edfb033b6ff5f50146d3f4.jpg,640,640,text,108,341,528,359
006213079X_jpg.rf.0ce381eec2edfb033b6ff5f50146d3f4.jpg,640,640,text,106,376,527,393
006213079X_jpg.rf.0ce381eec2edfb033b6ff5f50146d3f4.jpg,640,640,text,107,409,530,435
006213079X_jpg.rf.0ce381eec2edfb033b6ff5f50146d3f4.jpg,640,640,author,167,483,471,507
006213079X_jpg.rf.0ce381eec2edfb033b6ff5f50146d3f4.jpg,640,640,text,168,513,471,525
006213079X_jpg.rf.0ce381eec2edfb033b6ff5f50146d3f4.jpg,640,640,text,258,533,381,543
006213079X_jpg.rf.0ce381eec2edfb033b6ff5f50146d3f4.jpg,640,640,text,165,549,476,562
0061998540_jpg.rf.0c4b577911527bd691d2b0a470670f2f.jpg,640,640,text,137,11,521,43
0061998540_jpg.rf.0c4b577911527bd691d2b0a470670f2f.jpg,640,640,text,62,170,595,186
0061998540_jpg.rf.0c4b577911527bd691d2b0a470670f2f.jpg,640,640,title,191,225,473,253
0061998540_jpg.rf.0c4b577911527bd691d2b0a470670f2f.jpg,640,640,title,52,267,621,318
0061998540_jpg.rf.0c4b577911527bd691d2b0a470670f2f.jpg,640,640,title,130,332,539,357
0061998540_jpg.rf.0c4b577911527bd691d2b0a470670f2f.jpg,640,640,author,173,406,488,429
0061998540_jpg.rf.0c4b577911527bd691d2b0a470670f2f.jpg,640,640,text,115,439,544,452
0070677905_jpg.rf.0cfe01e4553108a3ece4085682d3c669.jpg,640,640,title,205,45,585,79
0070677905_jpg.rf.0cfe01e4553108a3ece4085682d3c669.jpg,640,640,title,207,79,584,113
0070677905_jpg.rf.0cfe01e4553108a3ece4085682d3c669.jpg,640,640,title,207,115,585,149
0070677905_jpg.rf.0cfe01e4553108a3ece4085682d3c669.jpg,640,640,title,264,158,585,173
0070677905_jpg.rf.0cfe01e4553108a3ece4085682d3c669.jpg,640,640,title,315,173,536,188
0070677905_jpg.rf.0cfe01e4553108a3ece4085682d3c669.jpg,640,640,author,52,590,588,604
068480364X_jpg.rf.0cd37db1fb50f1287fa8e1d1f8990062.jpg,640,640,text,70,26,568,39
068480364X_jpg.rf.0cd37db1fb50f1287fa8e1d1f8990062.jpg,640,640,title,70,59,575,98
068480364X_jpg.rf.0cd37db1fb50f1287fa8e1d1f8990062.jpg,640,640,title,171,132,471,173
068480364X_jpg.rf.0cd37db1fb50f1287fa8e1d1f8990062.jpg,640,640,title,105,204,538,245
068480364X_jpg.rf.0cd37db1fb50f1287fa8e1d1f8990062.jpg,640,640,author,100,550,542,581
068480364X_jpg.rf.0cd37db1fb50f1287fa8e1d1f8990062.jpg,640,640,author,170,592,471,617
022606798X_jpg.rf.0d03ad4c3455a586d68bb5533fe13aa8.jpg,640,640,title,29,48,608,145
022606798X_jpg.rf.0d03ad4c3455a586d68bb5533fe13aa8.jpg,640,640,author,383,134,604,174
022606798X_jpg.rf.0d03ad4c3455a586d68bb5533fe13aa8.jpg,640,640,text,251,6,394,32
0008130833_jpg.rf.0d14f2612d9623c5648894db8ccf1204.jpg,640,640,text,114,94,142,112
0008130833_jpg.rf.0d14f2612d9623c5648894db8ccf1204.jpg,640,640,text,33,112,227,133
0008130833_jpg.rf.0d14f2612d9623c5648894db8ccf1204.jpg,640,640,text,58,130,210,154
0008130833_jpg.rf.0d14f2612d9623c5648894db8ccf1204.jpg,640,640,text,75,154,193,173
0008130833_jpg.rf.0d14f2612d9623c5648894db8ccf1204.jpg,640,640,title,164,211,505,294
0008130833_jpg.rf.0d14f2612d9623c5648894db8ccf1204.jpg,640,640,title,245,293,402,326
0008130833_jpg.rf.0d14f2612d9623c5648894db8ccf1204.jpg,640,640,title,42,334,612,412
0008130833_jpg.rf.0d14f2612d9623c5648894db8ccf1204.jpg,640,640,author,434,542,609,568
0008130833_jpg.rf.0d14f2612d9623c5648894db8ccf1204.jpg,640,640,author,417,567,621,593
20240122_145134_jpg.rf.0eec4b4ea3ac85261e916a575b1d4cf7.jpg,640,640,text,181,28,521,80
20240122_145134_jpg.rf.0eec4b4ea3ac85261e916a575b1d4cf7.jpg,640,640,text,97,89,138,104
20240122_145134_jpg.rf.0eec4b4ea3ac85261e916a575b1d4cf7.jpg,640,640,title,72,110,543,249
20240122_145134_jpg.rf.0eec4b4ea3ac85261e916a575b1d4cf7.jpg,640,640,author,292,257,564,309
20240122_145134_jpg.rf.0eec4b4ea3ac85261e916a575b1d4cf7.jpg,640,640,publisher,203,557,505,592
20240122_145134_jpg.rf.0eec4b4ea3ac85261e916a575b1d4cf7.jpg,640,640,text,11,517,74,599
020539969X_jpg.rf.0f56bbea74183327b9bee24670230596.jpg,640,640,title,50,144,590,295
020539969X_jpg.rf.0f56bbea74183327b9bee24670230596.jpg,640,640,text,256,123,390,142
020539969X_jpg.rf.0f56bbea74183327b9bee24670230596.jpg,640,640,author,129,294,516,334
031427779X_jpg.rf.0eccbf350abd7c0d0dfd2b2077571281.jpg,640,640,title,53,24,429,39
031427779X_jpg.rf.0eccbf350abd7c0d0dfd2b2077571281.jpg,640,640,title,53,56,428,74
031427779X_jpg.rf.0eccbf350abd7c0d0dfd2b2077571281.jpg,640,640,title,47,145,358,160
031427779X_jpg.rf.0eccbf350abd7c0d0dfd2b2077571281.jpg,640,640,title,40,174,459,228
031427779X_jpg.rf.0eccbf350abd7c0d0dfd2b2077571281.jpg,640,640,title,41,237,555,302
031427779X_jpg.rf.0eccbf350abd7c0d0dfd2b2077571281.jpg,640,640,title,382,303,557,318
031427779X_jpg.rf.0eccbf350abd7c0d0dfd2b2077571281.jpg,640,640,author,409,334,531,346
031427779X_jpg.rf.0eccbf350abd7c0d0dfd2b2077571281.jpg,640,640,publisher,425,554,523,573
034552019X_jpg.rf.0d8de5547df7ffc84ffad27fa90b775d.jpg,640,640,author,23,27,619,70
034552019X_jpg.rf.0d8de5547df7ffc84ffad27fa90b775d.jpg,640,640,text,219,79,431,96
034552019X_jpg.rf.0d8de5547df7ffc84ffad27fa90b775d.jpg,640,640,text,89,100,561,114
034552019X_jpg.rf.0d8de5547df7ffc84ffad27fa90b775d.jpg,640,640,title,70,141,579,185
034552019X_jpg.rf.0d8de5547df7ffc84ffad27fa90b775d.jpg,640,640,title,35,200,609,250
034552019X_jpg.rf.0d8de5547df7ffc84ffad27fa90b775d.jpg,640,640,text,453,406,610,418
034552019X_jpg.rf.0d8de5547df7ffc84ffad27fa90b775d.jpg,640,640,text,452,418,611,432
034552019X_jpg.rf.0d8de5547df7ffc84ffad27fa90b775d.jpg,640,640,text,477,431,588,443
034552019X_jpg.rf.0d8de5547df7ffc84ffad27fa90b775d.jpg,640,640,text,477,443,594,456
059537218X_jpg.rf.0e1948162bd0db5b55994a1779cc7ba6.jpg,640,640,title,49,28,597,92
059537218X_jpg.rf.0e1948162bd0db5b55994a1779cc7ba6.jpg,640,640,title,25,543,613,611
059537218X_jpg.rf.0e1948162bd0db5b55994a1779cc7ba6.jpg,640,640,author,90,411,220,427
059537218X_jpg.rf.0e1948162bd0db5b55994a1779cc7ba6.jpg,640,640,author,380,409,569,430
20240124_103748_jpg.rf.10111ae58b9903f967688c50386783e0.jpg,640,640,title,31,97,524,117
20240124_103748_jpg.rf.10111ae58b9903f967688c50386783e0.jpg,640,640,title,70,129,525,160
20240124_103748_jpg.rf.10111ae58b9903f967688c50386783e0.jpg,640,640,title,62,167,578,199
20240124_103748_jpg.rf.10111ae58b9903f967688c50386783e0.jpg,640,640,title,59,206,292,239
20240124_103748_jpg.rf.10111ae58b9903f967688c50386783e0.jpg,640,640,text,365,251,433,267
20240124_103748_jpg.rf.10111ae58b9903f967688c50386783e0.jpg,640,640,author,435,249,612,266
20240124_105219_jpg.rf.10ea253b0144f6cc8eba6801e52dddbe.jpg,640,640,author,146,107,331,124
20240124_105219_jpg.rf.10ea253b0144f6cc8eba6801e52dddbe.jpg,640,640,author,367,104,517,125
20240124_105219_jpg.rf.10ea253b0144f6cc8eba6801e52dddbe.jpg,640,640,title,96,201,275,214
20240124_105219_jpg.rf.10ea253b0144f6cc8eba6801e52dddbe.jpg,640,640,title,296,278,560,305
20240124_105219_jpg.rf.10ea253b0144f6cc8eba6801e52dddbe.jpg,640,640,title,297,309,559,334
